📺其他频道,#genre#
CCTV14,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8
CCTV1,http://42.237.165.108:9003/hls/1/index.m3u8
CCTV2,http://42.237.165.108:9003/hls/2/index.m3u8
CCTV3,http://42.237.165.108:9003/hls/3/index.m3u8
CCTV4,http://42.237.165.108:9003/hls/4/index.m3u8
CCTV5,http://42.237.165.108:9003/hls/5/index.m3u8
CCTV6,http://42.237.165.108:9003/hls/6/index.m3u8
CCTV7,http://42.237.165.108:9003/hls/7/index.m3u8
CCTV8,http://42.237.165.108:9003/hls/8/index.m3u8
CCTV9,http://42.237.165.108:9003/hls/9/index.m3u8
CCTV10,http://42.237.165.108:9003/hls/10/index.m3u8
CCTV11,http://42.237.165.108:9003/hls/11/index.m3u8
CCTV12,http://42.237.165.108:9003/hls/12/index.m3u8
CCTV13,http://42.237.165.108:9003/hls/13/index.m3u8
CCTV14,http://42.237.165.108:9003/hls/14/index.m3u8
CCTV15,http://42.237.165.108:9003/hls/15/index.m3u8
CCTV5+,http://42.237.165.108:9003/hls/16/index.m3u8
CCTV1,http://106.46.29.52:8888/hls/1/index.m3u8
CCTV2,http://106.46.29.52:8888/hls/2/index.m3u8
CCTV3,http://106.46.29.52:8888/hls/3/index.m3u8
CCTV4,http://106.46.29.52:8888/hls/4/index.m3u8
CCTV5,http://106.46.29.52:8888/hls/5/index.m3u8
CCTV6,http://106.46.29.52:8888/hls/6/index.m3u8
CCTV7,http://106.46.29.52:8888/hls/7/index.m3u8
CCTV8,http://106.46.29.52:8888/hls/8/index.m3u8
CCTV9,http://106.46.29.52:8888/hls/9/index.m3u8
CCTV10,http://106.46.29.52:8888/hls/10/index.m3u8
CCTV11,http://106.46.29.52:8888/hls/11/index.m3u8
CCTV12,http://106.46.29.52:8888/hls/12/index.m3u8
CCTV13,http://106.46.29.52:8888/hls/13/index.m3u8
CCTV14,http://106.46.29.52:8888/hls/14/index.m3u8
CCTV15,http://106.46.29.52:8888/hls/15/index.m3u8
CCTV1,http://27.41.244.148:801/hls/1/index.m3u8
CCTV2,http://27.41.244.148:801/hls/2/index.m3u8
CCTV3,http://27.41.244.148:801/hls/3/index.m3u8
CCTV4,http://27.41.244.148:801/hls/4/index.m3u8
CCTV5,http://27.41.244.148:801/hls/5/index.m3u8
CCTV6,http://27.41.244.148:801/hls/6/index.m3u8
CCTV7,http://27.41.244.148:801/hls/7/index.m3u8
CCTV8,http://27.41.244.148:801/hls/8/index.m3u8
CCTV9,http://27.41.244.148:801/hls/9/index.m3u8
CCTV10,http://27.41.244.148:801/hls/10/index.m3u8
CCTV11,http://27.41.244.148:801/hls/11/index.m3u8
CCTV12,http://27.41.244.148:801/hls/12/index.m3u8
CCTV13,http://27.41.244.148:801/hls/13/index.m3u8
CCTV14,http://27.41.244.148:801/hls/14/index.m3u8
CCTV15,http://27.41.244.148:801/hls/15/index.m3u8
CCTV17,http://27.41.244.148:801/hls/16/index.m3u8
CCTV1,http://171.124.255.189:9003/hls/1/index.m3u8
CCTV2,http://171.124.255.189:9003/hls/2/index.m3u8
CCTV3,http://171.124.255.189:9003/hls/3/index.m3u8
CCTV4,http://171.124.255.189:9003/hls/4/index.m3u8
CCTV5,http://171.124.255.189:9003/hls/5/index.m3u8
CCTV5+,http://171.124.255.189:9003/hls/6/index.m3u8
CCTV6,http://171.124.255.189:9003/hls/7/index.m3u8
CCTV7,http://171.124.255.189:9003/hls/8/index.m3u8
CCTV8,http://171.124.255.189:9003/hls/9/index.m3u8
CCTV9,http://171.124.255.189:9003/hls/10/index.m3u8
CCTV10,http://171.124.255.189:9003/hls/11/index.m3u8
CCTV11,http://171.124.255.189:9003/hls/12/index.m3u8
CCTV12,http://171.124.255.189:9003/hls/13/index.m3u8
CCTV13,http://171.124.255.189:9003/hls/14/index.m3u8
CCTV14,http://171.124.255.189:9003/hls/15/index.m3u8
CCTV15,http://171.124.255.189:9003/hls/16/index.m3u8
CCTV17,http://171.124.255.189:9003/hls/17/index.m3u8
CCTV16,http://171.124.255.189:9003/hls/18/index.m3u8
CCTV1,http://183.21.70.117:3388/hls/1/index.m3u8
CCTV3,http://183.21.70.117:3388/hls/3/index.m3u8
CCTV5,http://183.21.70.117:3388/hls/4/index.m3u8
CCTV5,http://183.21.70.117:3388/hls/5/index.m3u8
CCTV13,http://183.21.70.117:3388/hls/8/index.m3u8
CCTV6,http://183.21.70.117:3388/hls/16/index.m3u8
CCTV7,http://183.21.70.117:3388/hls/17/index.m3u8
CCTV8,http://183.21.70.117:3388/hls/18/index.m3u8
CCTV4,http://183.21.70.117:3388/hls/30/index.m3u8
CCTV9,http://183.21.70.117:3388/hls/31/index.m3u8
CCTV10,http://183.21.70.117:3388/hls/32/index.m3u8
CCTV11,http://183.21.70.117:3388/hls/38/index.m3u8
CCTV12,http://183.21.70.117:3388/hls/33/index.m3u8
CCTV14,http://183.21.70.117:3388/hls/34/index.m3u8
CCTV15,http://183.21.70.117:3388/hls/35/index.m3u8
CCTV16,http://183.21.70.117:3388/hls/36/index.m3u8
CCTV17,http://183.21.70.117:3388/hls/37/index.m3u8
CCTV1,http://171.118.206.230:9003/hls/1/index.m3u8
CCTV2,http://171.118.206.230:9003/hls/2/index.m3u8
CCTV3,http://171.118.206.230:9003/hls/3/index.m3u8
CCTV4,http://171.118.206.230:9003/hls/4/index.m3u8
CCTV5,http://171.118.206.230:9003/hls/5/index.m3u8
CCTV5+,http://171.118.206.230:9003/hls/6/index.m3u8
CCTV6,http://171.118.206.230:9003/hls/7/index.m3u8
CCTV7,http://171.118.206.230:9003/hls/8/index.m3u8
CCTV8,http://171.118.206.230:9003/hls/9/index.m3u8
CCTV9,http://171.118.206.230:9003/hls/10/index.m3u8
CCTV10,http://171.118.206.230:9003/hls/11/index.m3u8
CCTV11,http://171.118.206.230:9003/hls/12/index.m3u8
CCTV12,http://171.118.206.230:9003/hls/13/index.m3u8
CCTV13,http://171.118.206.230:9003/hls/14/index.m3u8
CCTV14,http://171.118.206.230:9003/hls/15/index.m3u8
CCTV15,http://171.118.206.230:9003/hls/16/index.m3u8
CCTV16,http://171.118.206.230:9003/hls/17/index.m3u8
CCTV17,http://171.118.206.230:9003/hls/18/index.m3u8
CCTV1,http://61.52.83.116:8888/hls/1/index.m3u8
CCTV2,http://61.52.83.116:8888/hls/2/index.m3u8
CCTV3,http://61.52.83.116:8888/hls/3/index.m3u8
CCTV4,http://61.52.83.116:8888/hls/4/index.m3u8
CCTV5,http://61.52.83.116:8888/hls/5/index.m3u8
CCTV6,http://61.52.83.116:8888/hls/6/index.m3u8
CCTV7,http://61.52.83.116:8888/hls/7/index.m3u8
CCTV8,http://61.52.83.116:8888/hls/8/index.m3u8
CCTV9,http://61.52.83.116:8888/hls/9/index.m3u8
CCTV10,http://61.52.83.116:8888/hls/10/index.m3u8
CCTV11,http://61.52.83.116:8888/hls/11/index.m3u8
CCTV12,http://61.52.83.116:8888/hls/12/index.m3u8
CCTV13,http://61.52.83.116:8888/hls/13/index.m3u8
CCTV14,http://61.52.83.116:8888/hls/14/index.m3u8
CCTV15,http://61.52.83.116:8888/hls/15/index.m3u8
CCTV1,http://112.238.127.162:7001/hls/1/index.m3u8
CCTV2,http://112.238.127.162:7001/hls/2/index.m3u8
CCTV3,http://112.238.127.162:7001/hls/3/index.m3u8
CCTV4,http://112.238.127.162:7001/hls/4/index.m3u8
CCTV5,http://112.238.127.162:7001/hls/5/index.m3u8
CCTV5+,http://112.238.127.162:7001/hls/6/index.m3u8
CCTV6,http://112.238.127.162:7001/hls/7/index.m3u8
CCTV7,http://112.238.127.162:7001/hls/8/index.m3u8
CCTV8,http://112.238.127.162:7001/hls/9/index.m3u8
CCTV10,http://112.238.127.162:7001/hls/10/index.m3u8
CCTV11,http://112.238.127.162:7001/hls/11/index.m3u8
CCTV12,http://112.238.127.162:7001/hls/12/index.m3u8
CCTV13,http://112.238.127.162:7001/hls/13/index.m3u8
CCTV14,http://112.238.127.162:7001/hls/14/index.m3u8
CCTV15,http://112.238.127.162:7001/hls/15/index.m3u8
CCTV1,http://61.52.85.34:8888/hls/1/index.m3u8
CCTV2,http://61.52.85.34:8888/hls/2/index.m3u8
CCTV3,http://61.52.85.34:8888/hls/3/index.m3u8
CCTV4,http://61.52.85.34:8888/hls/4/index.m3u8
CCTV5,http://61.52.85.34:8888/hls/5/index.m3u8
CCTV6,http://61.52.85.34:8888/hls/6/index.m3u8
CCTV7,http://61.52.85.34:8888/hls/7/index.m3u8
CCTV8,http://61.52.85.34:8888/hls/8/index.m3u8
CCTV9,http://61.52.85.34:8888/hls/9/index.m3u8
CCTV10,http://61.52.85.34:8888/hls/10/index.m3u8
CCTV11,http://61.52.85.34:8888/hls/11/index.m3u8
CCTV12,http://61.52.85.34:8888/hls/12/index.m3u8
CCTV13,http://61.52.85.34:8888/hls/13/index.m3u8
CCTV14,http://61.52.85.34:8888/hls/14/index.m3u8
CCTV15,http://61.52.85.34:8888/hls/15/index.m3u8
CCTV1,http://112.27.235.94:8000/hls/1/index.m3u8
CCTV2,http://112.27.235.94:8000/hls/2/index.m3u8
CCTV3,http://112.27.235.94:8000/hls/3/index.m3u8
CCTV4,http://112.27.235.94:8000/hls/4/index.m3u8
CCTV5,http://112.27.235.94:8000/hls/5/index.m3u8
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8
CCTV14,http://112.27.235.94:8000/hls/15/index.m3u8
CCTV15,http://112.27.235.94:8000/hls/16/index.m3u8
CCTV1,http://124.88.238.50:81/hls/1/index.m3u8
CCTV2,http://124.88.238.50:81/hls/2/index.m3u8
CCTV3,http://124.88.238.50:81/hls/3/index.m3u8
CCTV4,http://124.88.238.50:81/hls/4/index.m3u8
CCTV5,http://124.88.238.50:81/hls/5/index.m3u8
CCTV5+,http://124.88.238.50:81/hls/6/index.m3u8
CCTV7,http://124.88.238.50:81/hls/7/index.m3u8
CCTV8,http://124.88.238.50:81/hls/8/index.m3u8
CCTV10,http://124.88.238.50:81/hls/9/index.m3u8
CCTV11,http://124.88.238.50:81/hls/10/index.m3u8
CCTV12,http://124.88.238.50:81/hls/11/index.m3u8
CCTV13,http://124.88.238.50:81/hls/12/index.m3u8
📺NewTV系列,#genre#
爱情喜剧,http://111.43.126.240:7777/hls/76/index.m3u8
东北热剧,http://111.43.126.240:7777/hls/78/index.m3u8
精品大剧,http://111.43.126.240:7777/hls/80/index.m3u8
超级电视剧,http://111.43.126.240:7777/hls/84/index.m3u8
超级综艺,http://111.43.126.240:7777/hls/87/index.m3u8
金牌综艺,http://111.43.126.240:7777/hls/90/index.m3u8
军事评论,http://111.43.126.240:7777/hls/91/index.m3u8
农业致富,http://111.43.126.240:7777/hls/92/index.m3u8
怡伴健康,http://111.43.126.240:7777/hls/93/index.m3u8
中国功夫,http://111.43.126.240:7777/hls/96/index.m3u8
炫舞未来,http://111.43.126.240:7777/hls/102/index.m3u8
📺DOX系列,#genre#
古装剧场,http://111.43.126.240:7777/hls/81/index.m3u8
军旅剧场,http://111.43.126.240:7777/hls/82/index.m3u8
家庭剧场,http://111.43.126.240:7777/hls/83/index.m3u8
CCTV -2财经高清,http://183.21.70.117:3388/hls/2/index.m3u8
风云足球高清,http://183.21.70.117:3388/hls/9/index.m3u8
爱体育高清,http://183.21.70.117:3388/hls/10/index.m3u8
经济科教高清 ,http://183.21.70.117:3388/hls/12/index.m3u8
风云剧场高清,http://183.21.70.117:3388/hls/20/index.m3u8
第一剧场高清,http://183.21.70.117:3388/hls/21/index.m3u8
世界地理高清,http://183.21.70.117:3388/hls/28/index.m3u8
风云音乐高清,http://183.21.70.117:3388/hls/29/index.m3u8
金鹰纪实高清,http://183.21.70.117:3388/hls/39/index.m3u8
怀旧剧场,http://171.118.206.230:9003/hls/58/index.m3u8
第一剧场,http://171.118.206.230:9003/hls/60/index.m3u8
风云剧场,http://171.118.206.230:9003/hls/61/index.m3u8
📺台湾频道三,#genre#
超级电影,http://111.43.126.240:7777/hls/85/index.m3u8
超级体育,http://111.43.126.240:7777/hls/86/index.m3u8
精品体育,http://111.43.126.240:7777/hls/89/index.m3u8
咪咕精彩体育,http://111.43.126.240:7777/hls/104/index.m3u8
CHC家庭电影,http://27.41.244.148:801/hls/905/index.m3u8
CHC-影迷电影,http://183.21.70.117:3388/hls/19/index.m3u8
经典电影,http://183.21.70.117:3388/hls/40/index.m3u8
📺CIBN系列,#genre#
杭州综合,http://183.129.255.66:8480/hls/19/index.m3u8
汕头新闻综合,http://27.41.244.148:801/hls/901/index.m3u8
潮州综合,http://27.41.244.148:801/hls/200/index.m3u8
揭阳综合,http://27.41.244.148:801/hls/301/index.m3u8
肥西新闻综合,http://112.27.235.94:8000/hls/21/index.m3u8
📺中央电视台,#genre#
风云足球,http://27.41.244.148:801/hls/906/index.m3u8
世界地理,http://171.118.206.230:9003/hls/59/index.m3u8
